repaymentId,loanAccountNo,customerId,customerName,mobileNumber,email,branchCode,ifscCode,paymentMode,amount,penaltyAmount,totalAmount,status,paymentDate,dueDate,referenceNumber,remarks
RPY003712,LN835358,CUST22669,Matthew Natt,6790348736,rsarkar@example.org,BR854,SBIN0367804,NETBANKING,44124.9,857.11,44982.01,SUCCESS,2026-02-25,2026-01-22,REF26195739,Delayed payment
RPY003713,LN888053,CUST54654,Madhav Mistry,8716161141,chaayadeol@example.com,BR604,SBIN0100712,NEFT,13443.48,1241.78,14685.26,PENDING,2026-04-25,2026-03-12,REF26959315,Delayed payment
RPY003714,LN216694,CUST19592,Charvi Raghavan,8608167376,fradomadan@example.net,BR940,SBIN0593340,CASH,19243.44,161.73,19405.17,REVERSED,2026-05-13,2026-04-02,REF42963291,Customer requested reversal
RPY003715,LN629752,CUST85957,Priya Yadav,7750425530,bahadurjit80@example.com,BR142,SBIN0272096,CHEQUE,2603.11,143.36,2746.47,REVERSED,2026-01-23,2026-01-07,REF81684513,Manual verification required
RPY003716,LN406583,CUST71063,Lila Vora,7812973281,zashilkonda@example.net,BR338,SBIN0670517,CASH,45762.07,1324.07,47086.14,PENDING,2026-04-10,2026-02-28,REF82462273,
RPY003717,LN278024,CUST15110,Jasmit Gour,7794119439,wardamenon@example.org,BR918,SBIN0630018,NETBANKING,8595.85,1449.79,10045.64,INVALID,2026-03-20,2026-02-16,REF46411304,Manual verification required
RPY003718,LN540479,CUST84966,Radha Wable,6672165045,arunima89@example.net,BR308,SBIN0210258,NEFT,33794.91,1711.45,35506.36,REVERSED,2026-06-06,2026-06-06,REF68230138,Payment received successfully
RPY003719,LN464399,CUST14242,Elijah Som,6312465129,inayabansal@example.org,BR717,SBIN0118912,NETBANKING,26025.48,1118.75,27144.23,FAILED,2026-01-28,2026-01-13,REF82921182,Manual verification required
RPY003720,LN256966,CUST91036,Chasmum Sarma,6159839771,jeetsen@example.net,BR413,SBIN0583980,CASH,5104.5,1734.94,6839.44,INVALID,2026-03-01,2026-02-09,REF88615110,Delayed payment
RPY003721,LN530092,CUST58481,Nandini More,8223577102,ramavrinda@example.net,BR215,SBIN0444742,IMPS,16607.87,1410.16,18018.03,REVERSED,2026-02-27,2026-01-22,REF98184541,Manual verification required
RPY003722,LN712995,CUST27596,Unni Murthy,8803160091,inaidu@example.org,BR511,SBIN0756555,NEFT,32351.33,1803.13,34154.46,FAILED,2026-06-27,2026-06-05,REF11283099,Auto-debit processed
RPY003723,LN162424,CUST71118,Joshua Gokhale,9672477413,ladnoah@example.com,BR522,SBIN0595893,CHEQUE,17901.35,1107.77,19009.12,SUCCESS,2026-02-26,2026-01-13,REF20267823,Transaction failed at gateway
RPY003724,LN824741,CUST78899,Chasmum Vora,8266750077,kalahritik@example.org,BR987,SBIN0350815,UPI,41942.91,2.73,41945.64,INVALID,2026-04-02,2026-03-01,REF97585069,Customer requested reversal
RPY003725,LN861318,CUST12725,Rachana Vora,8893360530,cissac@example.com,BR267,SBIN0824249,CHEQUE,42289.9,1974.75,44264.65,REVERSED,2026-05-18,2026-05-16,REF89411847,
RPY003726,LN611787,CUST76234,Saanvi Bhatia,7352317832,dalbir34@example.net,BR116,SBIN0187122,CASH,9155.63,666.01,9821.64,SUCCESS,2026-05-21,2026-05-11,REF43407534,Auto-debit processed
RPY003727,LN521661,CUST77312,Pushti Luthra,8650731317,lohitdada@example.com,BR685,SBIN0861395,CHEQUE,20725.26,276.96,21002.22,SUCCESS,2026-01-25,2026-01-12,REF34905431,Payment received successfully
RPY003728,LN850181,CUST85119,Barkha Sodhi,8390218118,nilimaray@example.net,BR101,SBIN0533400,NETBANKING,38365.71,93.68,38459.39,INVALID,2026-03-12,2026-03-11,REF18163627,Manual verification required
RPY003729,LN636303,CUST53326,Damini Ahuja,9867560841,matthewsandhu@example.net,BR349,SBIN0596667,NEFT,29655.72,1740.33,31396.05,SUCCESS,2026-03-24,2026-02-19,REF60418103,Transaction failed at gateway
RPY003730,LN505126,CUST23994,Nilima Sheth,8929873475,tooryochana@example.com,BR346,SBIN0943280,UPI,5420.56,1046.36,6466.92,INVALID,2026-04-30,2026-03-28,REF26730372,Delayed payment
RPY003731,LN725322,CUST25697,Kabir Patla,9516775039,ubikanagar@example.org,BR329,SBIN0363586,NETBANKING,18696.1,58.18,18754.28,SUCCESS,2026-01-11,2025-12-01,REF86590304,Manual verification required
RPY003732,LN567190,CUST83639,Amol Bhardwaj,6465972839,barkhasawhney@example.net,BR568,SBIN0218490,IMPS,32419.18,638.59,33057.77,SUCCESS,2026-01-12,2025-12-12,REF62480858,Transaction failed at gateway
RPY003733,LN871959,CUST99181,Yug Menon,6847471870,chaitanyamadan@example.net,BR678,SBIN0784732,UPI,13780.89,307.66,14088.55,REVERSED,2026-06-06,2026-06-06,REF21878709,Payment received successfully
RPY003734,LN674061,CUST45686,Forum Bandi,8837815653,upadhriti07@example.org,BR352,SBIN0667274,NEFT,32034.09,732.89,32766.98,SUCCESS,2026-02-22,2026-02-07,REF58953759,Auto-debit processed
RPY003735,LN306741,CUST43353,Anay Subramanian,6276311838,amritabaria@example.com,BR544,SBIN0621289,CHEQUE,39617.47,1704.97,41322.44,PENDING,2026-04-25,2026-03-18,REF82395131,Customer requested reversal
RPY003736,LN191131,CUST72834,Patrick Dara,8157427443,aarnav10@example.com,BR429,SBIN0548405,NETBANKING,15853.83,721.43,16575.26,PENDING,2026-05-27,2026-05-10,REF31513690,Payment received successfully
RPY003737,LN710661,CUST83915,Pavani Korpal,8049832367,taramistry@example.com,BR413,SBIN0676248,NEFT,1077.96,1684.4,2762.36,INVALID,2026-06-19,2026-05-07,REF22088301,Customer requested reversal
RPY003738,LN859644,CUST38926,Varsha Kibe,7704999302,siddharth81@example.org,BR638,SBIN0715653,NETBANKING,11188.55,1858.56,13047.11,PENDING,2026-04-05,2026-03-26,REF65187076,Transaction failed at gateway
RPY003739,LN289306,CUST67280,Forum Varghese,6325715698,ekta07@example.com,BR458,SBIN0370538,NEFT,25047.96,939.77,25987.73,PENDING,2026-03-08,2026-02-27,REF52820225,Payment received successfully
RPY003740,LN807890,CUST71314,Ekanta Pandit,9480241514,gargdaksh@example.com,BR868,SBIN0131415,CHEQUE,20912.14,86.61,20998.75,PENDING,2026-01-27,2026-01-02,REF48651005,Manual verification required
RPY003741,LN254792,CUST63048,Wahab Sidhu,9961748105,aadhyawason@example.net,BR979,SBIN0307440,NEFT,13317.98,718.0,14035.98,REVERSED,2026-01-15,2026-01-11,REF43000747,Auto-debit processed
RPY003742,LN568936,CUST92988,Udant Ganesan,8026798802,wmalhotra@example.org,BR454,SBIN0175102,UPI,2297.2,386.24,2683.44,PENDING,2026-03-12,2026-02-11,REF87864918,Transaction failed at gateway
RPY003743,LN688328,CUST59552,Jagrati Mahal,6634503262,yasti32@example.net,BR364,SBIN0894866,CASH,46042.81,155.7,46198.51,PENDING,2026-03-14,2026-03-14,REF73496788,
RPY003744,LN913450,CUST84594,Maya Sant,6967399899,karaeta@example.net,BR168,SBIN0194349,NETBANKING,30530.28,1923.62,32453.9,INVALID,2026-05-18,2026-04-25,REF62594234,Transaction failed at gateway
RPY003745,LN645251,CUST10693,Maya Gill,8098109981,vaishnavi93@example.com,BR534,SBIN0874179,CHEQUE,43409.74,1500.23,44909.97,INVALID,2026-06-05,2026-05-17,REF19991811,Delayed payment
RPY003746,LN579633,CUST47634,Joshua Mani,8704060589,prisha05@example.net,BR820,SBIN0214329,NEFT,8721.42,934.54,9655.96,REVERSED,2026-02-18,2026-01-11,REF41675967,Customer requested reversal
RPY003747,LN974505,CUST41938,Sudiksha Pant,6535635272,nicholaschhabra@example.com,BR817,SBIN0655585,NEFT,22203.98,1739.83,23943.81,REVERSED,2026-02-06,2026-01-26,REF76104348,Auto-debit processed
RPY003748,LN434019,CUST37078,Veda Bir,8341812828,sachdevdarsh@example.com,BR892,SBIN0808488,UPI,1762.33,1774.5,3536.83,REVERSED,2026-05-06,2026-04-09,REF81370998,Auto-debit processed
RPY003749,LN501722,CUST59788,Oliver Sem,7854292278,atharvacharya@example.net,BR487,SBIN0845874,UPI,22903.22,1624.06,24527.28,PENDING,2026-02-19,2026-02-02,REF40535182,Payment received successfully
RPY003750,LN349368,CUST78503,Omisha Handa,7216021912,tanvi45@example.org,BR771,SBIN0502542,UPI,33347.03,1988.33,35335.36,INVALID,2026-06-02,2026-05-16,REF14537007,Payment received successfully
RPY003751,LN398202,CUST20617,Daniel Varkey,6226673052,aditya39@example.org,BR254,SBIN0168484,UPI,46051.48,1389.83,47441.31,INVALID,2026-02-21,2026-01-21,REF74515736,Customer requested reversal
RPY003752,LN223878,CUST47118,Avni Chanda,7033148369,mayawarrior@example.org,BR367,SBIN0608040,NETBANKING,26412.25,1428.5,27840.75,INVALID,2026-03-06,2026-02-23,REF97015942,Manual verification required
RPY003753,LN663759,CUST36649,Bhavani Shan,8675683110,ekaja83@example.org,BR643,SBIN0775940,CHEQUE,38468.19,1716.98,40185.17,FAILED,2026-05-01,2026-03-27,REF17547704,Customer requested reversal
RPY003754,LN802824,CUST42441,Guneet Ghose,6758333978,omajanatt@example.net,BR229,SBIN0762115,CHEQUE,19984.63,680.29,20664.92,PENDING,2026-06-18,2026-06-17,REF13881464,
RPY003755,LN353952,CUST88287,Laksh Bhasin,9782657434,pwali@example.net,BR940,SBIN0428408,CASH,15885.07,1844.6,17729.67,SUCCESS,2026-02-26,2026-01-29,REF11967775,
RPY003756,LN871448,CUST94019,Arjun Deep,8907571039,devansh60@example.org,BR106,SBIN0847171,NEFT,13655.05,291.06,13946.11,SUCCESS,2026-03-27,2026-02-16,REF63457768,Payment received successfully
RPY003757,LN849540,CUST17666,Siya Mukhopadhyay,8648826590,kantdavid@example.com,BR274,SBIN0710758,CASH,49293.64,1744.94,51038.58,INVALID,2026-06-25,2026-05-16,REF41530560,Delayed payment
RPY003758,LN752710,CUST30869,Maanas Badami,9958344528,nisha71@example.net,BR179,SBIN0203993,UPI,41578.04,1229.54,42807.58,PENDING,2026-03-23,2026-03-02,REF83587102,Customer requested reversal
RPY003759,LN639772,CUST86081,Simon Munshi,9481214610,npandit@example.net,BR120,SBIN0823000,CASH,3528.7,722.58,4251.28,REVERSED,2026-04-15,2026-03-11,REF31433197,
RPY003760,LN787387,CUST21892,Aishani Bora,7406384348,sai78@example.com,BR783,SBIN0852204,UPI,5499.94,817.03,6316.97,PENDING,2026-05-13,2026-05-08,REF79533096,Auto-debit processed
RPY003761,LN355159,CUST26213,Amruta Loyal,6751120190,xpillai@example.net,BR453,SBIN0208660,CHEQUE,37194.47,976.27,38170.74,INVALID,2026-01-17,2025-12-07,REF11664642,Delayed payment
RPY003762,LN958181,CUST96917,Manan Shankar,9077785391,sanghvizinal@example.org,BR725,SBIN0621758,NEFT,40169.99,1994.75,42164.74,PENDING,2026-02-08,2026-01-05,REF26934465,
RPY003763,LN148249,CUST99729,Teerth Menon,8724368740,yuvrajperi@example.com,BR903,SBIN0745797,UPI,9936.15,1228.03,11164.18,FAILED,2026-04-12,2026-02-27,REF28320456,Manual verification required
RPY003764,LN848883,CUST23258,Ekalinga Narasimhan,8576145845,vyanjanamemon@example.net,BR234,SBIN0595458,IMPS,10263.76,533.01,10796.77,FAILED,2026-01-16,2025-12-14,REF42632738,Transaction failed at gateway
RPY003765,LN294552,CUST86073,Nitesh Sen,7267456418,yutika42@example.net,BR830,SBIN0699131,NEFT,24471.31,276.87,24748.18,INVALID,2026-06-29,2026-06-28,REF67068720,Auto-debit processed
RPY003766,LN483658,CUST68375,Kai Nayar,9589690196,rehaan51@example.org,BR936,SBIN0367105,UPI,8879.06,1166.18,10045.24,INVALID,2026-06-22,2026-05-19,REF88681629,Transaction failed at gateway
RPY003767,LN625487,CUST64639,Maanav Sarna,7839812320,sanechristopher@example.com,BR719,SBIN0239051,CHEQUE,21133.81,19.66,21153.47,INVALID,2026-06-16,2026-06-02,REF67980830,Customer requested reversal
RPY003768,LN635875,CUST31369,Radha Raval,7684656333,nigambanjeet@example.org,BR639,SBIN0940715,NEFT,49848.48,1650.57,51499.05,FAILED,2026-04-27,2026-04-12,REF99367490,
RPY003769,LN176107,CUST56908,Hema Chandran,7032398025,vedikagoda@example.net,BR539,SBIN0953329,UPI,44395.98,1667.4,46063.38,INVALID,2026-03-24,2026-02-22,REF55183115,Auto-debit processed
RPY003770,LN883371,CUST41692,Chaaya Rajan,8550187366,tandonjeevika@example.org,BR534,SBIN0955323,CASH,32593.9,1688.76,34282.66,FAILED,2026-03-11,2026-02-26,REF82121902,Delayed payment
RPY003771,LN342721,CUST39834,Abhiram Aurora,9444033718,yagneshvala@example.com,BR415,SBIN0106221,NETBANKING,48096.68,17.68,48114.36,SUCCESS,2026-06-09,2026-05-21,REF27631109,Auto-debit processed
RPY003772,LN782121,CUST16224,Rohan Chawla,6219715525,bahriekavir@example.net,BR157,SBIN0302433,UPI,8888.12,1202.8,10090.92,PENDING,2026-01-08,2025-11-27,REF96853757,Transaction failed at gateway
RPY003773,LN162423,CUST62459,Raghav Sanghvi,9501067326,bhatekanta@example.com,BR374,SBIN0825020,NEFT,14265.6,1928.65,16194.25,REVERSED,2026-05-14,2026-04-23,REF35218634,Auto-debit processed
RPY003774,LN771108,CUST66413,Nathan Sehgal,8005321205,prabhakarwyatt@example.org,BR737,SBIN0680171,NEFT,6238.75,1813.51,8052.26,REVERSED,2026-02-14,2026-02-11,REF42667674,Customer requested reversal
RPY003775,LN621637,CUST42318,Ekalinga Chaudhry,6622877152,dixitdayamai@example.net,BR887,SBIN0590304,CASH,46242.7,1893.99,48136.69,INVALID,2026-03-30,2026-03-03,REF51410856,Transaction failed at gateway
RPY003776,LN595120,CUST69763,Urvi Kurian,7201974116,kuruvillabachittar@example.org,BR189,SBIN0376233,CASH,39197.26,1034.02,40231.28,REVERSED,2026-03-27,2026-02-26,REF21439556,Payment received successfully
RPY003777,LN326139,CUST75454,Jeevika Kant,7294869152,lmahajan@example.com,BR419,SBIN0970531,CASH,25971.07,1750.88,27721.95,SUCCESS,2026-05-05,2026-04-03,REF65159145,Transaction failed at gateway
RPY003778,LN196625,CUST26422,Xiti Mody,7839593772,bedwin@example.com,BR268,SBIN0471899,NETBANKING,47657.05,1836.7,49493.75,PENDING,2026-05-21,2026-05-02,REF47916516,Payment received successfully
RPY003779,LN897857,CUST80648,Januja Goswami,9503640903,januja72@example.org,BR281,SBIN0900738,CHEQUE,2627.75,1634.5,4262.25,FAILED,2026-05-19,2026-05-17,REF39573341,Transaction failed at gateway
RPY003780,LN932463,CUST77167,Geetika Mangat,7200483151,qbhakta@example.net,BR701,SBIN0148884,NEFT,31548.2,947.32,32495.52,SUCCESS,2026-05-21,2026-05-09,REF62039943,Payment received successfully
RPY003781,LN531106,CUST18869,Amara Chaudhry,8812331358,pallachaitanya@example.org,BR896,SBIN0710225,NETBANKING,15407.03,793.06,16200.09,PENDING,2026-05-27,2026-04-20,REF34311565,Customer requested reversal
RPY003782,LN370554,CUST97868,Udyati Lata,6633930732,ekansh45@example.org,BR509,SBIN0550976,NEFT,8798.0,1975.7,10773.7,INVALID,2026-01-14,2025-12-19,REF36881411,Customer requested reversal
RPY003783,LN212978,CUST15674,Pooja Behl,7731074441,jagatjaggi@example.org,BR613,SBIN0399507,NETBANKING,31223.32,238.59,31461.91,FAILED,2026-02-27,2026-01-17,REF87778604,Manual verification required
RPY003784,LN476410,CUST79792,Rohan Swaminathan,6704202007,zashil79@example.com,BR253,SBIN0737042,NETBANKING,29366.19,1036.83,30403.02,REVERSED,2026-01-14,2025-12-30,REF51924899,
RPY003785,LN865543,CUST19113,Gayathri Mangal,9528790105,warda64@example.com,BR177,SBIN0901185,CASH,38602.24,732.79,39335.03,SUCCESS,2026-06-20,2026-06-01,REF68051541,Manual verification required
RPY003786,LN323977,CUST90207,Kala Mukherjee,9231118194,jalsa05@example.com,BR158,SBIN0518206,UPI,24494.2,666.13,25160.33,INVALID,2026-04-10,2026-04-06,REF38342698,Payment received successfully
RPY003787,LN264599,CUST59644,Gopal Tara,6079438834,qbahl@example.net,BR474,SBIN0469426,NEFT,26480.7,1546.72,28027.42,SUCCESS,2026-04-27,2026-04-13,REF14735728,Transaction failed at gateway
RPY003788,LN829397,CUST76159,Yutika Patil,6281799019,warda64@example.net,BR199,SBIN0167779,IMPS,33059.02,508.63,33567.65,REVERSED,2026-05-27,2026-05-11,REF79706763,
RPY003789,LN507290,CUST56568,Sanya Dar,9223499169,chavvishanker@example.net,BR643,SBIN0798647,IMPS,15396.31,1653.71,17050.02,REVERSED,2026-04-19,2026-04-02,REF76109813,Customer requested reversal
RPY003790,LN969319,CUST97437,Laksh Bhatnagar,7241019487,modiirya@example.com,BR721,SBIN0626665,CASH,14375.19,52.96,14428.15,INVALID,2026-02-24,2026-01-20,REF38242484,Payment received successfully
RPY003791,LN187310,CUST45898,Banjeet Prabhakar,9602921303,kai63@example.com,BR569,SBIN0782638,CASH,30123.33,545.06,30668.39,SUCCESS,2026-03-19,2026-02-09,REF61914957,Manual verification required
RPY003792,LN715131,CUST35488,Vrishti Dave,7293153472,chandani32@example.net,BR552,SBIN0516780,NEFT,39899.9,585.43,40485.33,REVERSED,2026-01-08,2025-12-08,REF42402682,
RPY003793,LN259313,CUST72942,Dhruv Kala,9388479242,rachita25@example.org,BR501,SBIN0950274,CHEQUE,7064.43,1570.87,8635.3,SUCCESS,2026-02-04,2025-12-26,REF20592808,Customer requested reversal
RPY003794,LN209421,CUST25434,Pranav Aurora,6871218342,ibabu@example.org,BR268,SBIN0462980,NETBANKING,23997.42,1493.68,25491.1,SUCCESS,2026-05-21,2026-04-13,REF37722783,Manual verification required
RPY003795,LN252546,CUST94795,Madhav Badami,9494050404,gtata@example.com,BR773,SBIN0633152,CASH,20061.96,1068.94,21130.9,PENDING,2026-04-05,2026-03-28,REF55764888,Payment received successfully
RPY003796,LN980969,CUST34631,Chaitanya Bansal,6487093438,divya58@example.org,BR372,SBIN0903967,NETBANKING,2048.62,162.25,2210.87,FAILED,2026-01-21,2025-12-17,REF49158261,Customer requested reversal
RPY003797,LN780346,CUST48696,Chameli Raju,6043717380,srinivasjason@example.org,BR463,SBIN0689756,UPI,1583.7,1488.55,3072.25,PENDING,2026-02-10,2026-01-30,REF58042527,Customer requested reversal
RPY003798,LN695341,CUST91857,Odika Kadakia,7867578308,yashkaur@example.org,BR100,SBIN0905613,IMPS,24009.33,1420.41,25429.74,REVERSED,2026-01-21,2026-01-12,REF55782853,Payment received successfully
RPY003799,LN168730,CUST25254,Faqid Sarraf,8249170835,leenarama@example.org,BR714,SBIN0930665,CHEQUE,18837.71,1848.04,20685.75,SUCCESS,2026-03-07,2026-02-07,REF34293212,Customer requested reversal
RPY003800,LN110614,CUST44286,Lakshmi Chacko,8945868988,tom@example.org,BR413,SBIN0669404,IMPS,37006.59,1245.81,38252.4,REVERSED,2026-06-13,2026-04-29,REF40361569,Delayed payment
RPY003801,LN939008,CUST42290,Quincy Tank,8255972195,rajishani@example.org,BR566,SBIN0396653,CHEQUE,46509.04,324.63,46833.67,FAILED,2026-05-29,2026-05-22,REF77162181,Customer requested reversal
RPY003802,LN222907,CUST37802,Aachal Sachar,9900599287,contractorbrinda@example.org,BR212,SBIN0340750,UPI,8438.79,1342.01,9780.8,FAILED,2026-01-02,2025-12-21,REF41596459,
RPY003803,LN522973,CUST34283,Vritti Khanna,6123753670,vkothari@example.com,BR496,SBIN0148032,CHEQUE,43688.23,1467.8,45156.03,PENDING,2026-01-26,2026-01-19,REF58284965,Transaction failed at gateway
RPY003804,LN957967,CUST23524,Siya Karan,8989554733,kchana@example.org,BR594,SBIN0801169,IMPS,2296.88,97.79,2394.67,PENDING,2026-05-29,2026-05-25,REF33363104,Delayed payment
RPY003805,LN444136,CUST10364,Warhi Saran,9618809727,tandonwidisha@example.org,BR406,SBIN0787131,IMPS,22099.74,169.7,22269.44,PENDING,2026-05-09,2026-05-03,REF52252620,Transaction failed at gateway
RPY003806,LN857989,CUST81690,Xavier Gara,6248693069,mdora@example.net,BR972,SBIN0711371,UPI,35480.67,1648.25,37128.92,SUCCESS,2026-03-26,2026-03-16,REF65387326,Delayed payment
RPY003807,LN791468,CUST34392,Mahika Gour,7166007441,edhitha13@example.org,BR161,SBIN0643179,NETBANKING,46321.22,621.82,46943.04,PENDING,2026-01-16,2025-12-17,REF43261029,Transaction failed at gateway
RPY003808,LN406136,CUST77604,Daniel Mane,8888998216,hansvihaan@example.com,BR815,SBIN0246786,NETBANKING,39689.2,1759.25,41448.45,PENDING,2026-03-01,2026-01-23,REF75009171,Transaction failed at gateway
RPY003809,LN277604,CUST36041,Jairaj Naidu,9114756048,gaurisibal@example.com,BR803,SBIN0674934,CHEQUE,42940.53,460.43,43400.96,SUCCESS,2026-06-06,2026-05-12,REF94613008,Delayed payment
RPY003810,LN179866,CUST75373,Ayush Chacko,7931713768,vedika34@example.net,BR569,SBIN0624158,CASH,17225.79,367.65,17593.44,PENDING,2026-01-22,2026-01-04,REF31854480,Manual verification required
RPY003811,LN275026,CUST51418,Sneha Kumer,8893696439,walisarthak@example.com,BR189,SBIN0354768,NEFT,17686.94,829.31,18516.25,SUCCESS,2026-04-01,2026-03-27,REF98822898,Delayed payment
RPY003812,LN475619,CUST43485,Naveen Kuruvilla,6863739160,groverekiya@example.org,BR755,SBIN0170874,CASH,38492.0,484.49,38976.49,REVERSED,2026-04-18,2026-04-06,REF89289716,Payment received successfully
RPY003813,LN619870,CUST50193,Bhavna Yohannan,6640059765,khoslapriya@example.net,BR565,SBIN0282589,IMPS,32016.88,414.74,32431.62,FAILED,2026-03-04,2026-03-02,REF69401756,Customer requested reversal
RPY003814,LN627190,CUST99813,Amrita Misra,8671543793,nakul40@example.net,BR934,SBIN0952515,IMPS,43737.93,1971.87,45709.8,SUCCESS,2026-03-03,2026-02-19,REF87955094,Transaction failed at gateway
RPY003815,LN222059,CUST32604,Aryan Aggarwal,9806107910,vincentcontractor@example.com,BR721,SBIN0749159,CHEQUE,13279.33,908.67,14188.0,PENDING,2026-03-18,2026-03-01,REF36546117,
RPY003816,LN749114,CUST38361,Harita Sarkar,6987318983,kaichad@example.com,BR132,SBIN0231661,IMPS,36605.36,797.04,37402.4,INVALID,2026-01-18,2025-12-21,REF78934668,Auto-debit processed
RPY003817,LN618560,CUST71671,Falan Sankaran,8683791185,amolkibe@example.net,BR212,SBIN0218768,NEFT,18790.61,1943.96,20734.57,SUCCESS,2026-01-06,2025-12-16,REF29199374,Manual verification required
RPY003818,LN989401,CUST75175,Omya Suri,8257798368,ebadami@example.org,BR282,SBIN0713103,CASH,13568.71,1294.67,14863.38,FAILED,2026-02-03,2026-01-17,REF96931851,Manual verification required
RPY003819,LN548890,CUST86361,Hitesh Prabhakar,6385080045,hemanimurthy@example.com,BR109,SBIN0893913,NEFT,48923.07,1229.19,50152.26,INVALID,2026-03-15,2026-02-14,REF72731006,Transaction failed at gateway
